# Gene Family	DM001.concat_Abundance-RPKs	DM002.concat_Abundance-RPKs	DM004.concat_Abundance-RPKs	DM007.concat_Abundance-RPKs	DM008.concat_Abundance-RPKs	DM019.concat_Abundance-RPKs	DM025.concat_Abundance-RPKs	DM046.concat_Abundance-RPKs	DM051.concat_Abundance-RPKs	DM055.concat_Abundance-RPKs	DM057.concat_Abundance-RPKs	DM063.concat_Abundance-RPKs	DM065.concat_Abundance-RPKs	DM074.concat_Abundance-RPKs	DM087.concat_Abundance-RPKs	DM093.concat_Abundance-RPKs	LG001.concat_Abundance-RPKs	LG006.concat_Abundance-RPKs	LG023.concat_Abundance-RPKs	LG025.concat_Abundance-RPKs	LG026.concat_Abundance-RPKs	LG030.concat_Abundance-RPKs	LG034.concat_Abundance-RPKs	LG038.concat_Abundance-RPKs	LG043.concat_Abundance-RPKs	LG045.concat_Abundance-RPKs	LG046.concat_Abundance-RPKs	LG049.concat_Abundance-RPKs	LG050.concat_Abundance-RPKs	LG052.concat_Abundance-RPKs
UDP-NACMURALGLDAPAALIG-RXN: (metacyc) UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate ligase [6.3.2.10]	188.1274633615	62.0559019013	103.3581976143	6.185941662	540.1263957651	86.4942946429	20.0929677866	10.4058347628	258.841149687	59.1749955184	0.0	55.3409844474	114.6730234753	115.6729207189	320.6032181544	644.5103348197	273.5026051893	0.0	17.629736082	0.0	1195.4908785179	274.6006292465	398.4618558176	861.6591626358	4203.9266070927	188.6788343679	2060.2275555506	0.0	553.0445412386	46.369286191
UDP-NACMURALGLDAPAALIG-RXN: (metacyc) UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate ligase [6.3.2.10]|g__Bacteroides.s__Bacteroides_dorei	92.5747225672	25.0197454006	21.5591069584	0.8643042351	157.2642618642	34.5268387608	9.4902022982	2.5058593159	77.6324689125	28.3168100997	0.0	18.1431948346	20.5187373917	45.8805181076	177.3739995488	459.0596089237	95.8711381346	0.0	0.8703220191	0.0	588.6512774471	137.8124528386	111.9382846754	587.5477038638	1816.1703639469	72.4320750456	788.0627614746	0.0	193.5110679731	11.1669285815
UDP-NACMURALGLDAPAALIG-RXN: (metacyc) UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelate ligase [6.3.2.10]|g__Bacteroides.s__Bacteroides_vulgatus	95.5527407942	37.0361565007	81.7990906559	5.3216374269	382.8621339009	51.9674558821	10.6027654883	7.899975447	181.2086807745	30.8581854186	0.0	37.1977896129	94.1542860836	69.7924026113	143.2292186056	185.450725896	177.6314670548	0.0	16.7594140629	0.0	606.8396010708	136.788176408	286.5235711421	274.111458772	2387.7562431458	116.2467593223	1272.164794076	0.0	359.5334732655	35.2023576095
UDP-NACMURALGLDAPLIG-RXN: (expasy) UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [6.3.2.13]	168.0850611259	47.261931948	109.3511615139	10.6782562614	495.4291696613	106.3702021804	13.6896216567	6.0137368927	264.8729667633	74.679143724	0.0	51.1360606193	86.4914337927	117.5433736229	330.0129544334	653.5161448383	294.7124139423	0.0	14.5143619662	0.0	1240.7677575512	283.9328913244	340.0260343183	868.6567012424	4207.4547089493	225.7608446305	2032.8436809187	0.0	540.844248777	38.7338481915
UDP-NACMURALGLDAPLIG-RXN: (expasy) UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [6.3.2.13]|g__Bacteroides.s__Bacteroides_dorei	82.1381041454	0.0	3.7294298852	0.0	24.3404234092	5.3070758058	6.8535876779	0.0	4.4482963632	0.0	0.0	4.5977011494	0.7209805335	3.0598855823	137.2823212653	605.6280833235	20.0401831315	0.0	0.0	0.0	566.1823712194	80.6037540557	18.8688483789	827.0053367371	51.0666068661	27.9357818257	19.4253233277	0.0	34.7775427005	0.756429652
UDP-NACMURALGLDAPLIG-RXN: (expasy) UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [6.3.2.13]|g__Bacteroides.s__Bacteroides_vulgatus	85.9469569805	47.261931948	105.6217316287	10.6782562614	471.0887462521	101.0631263746	6.8360339788	6.0137368927	260.4246704	74.679143724	0.0	46.5383594698	85.7704532592	114.4834880406	192.7306331681	47.8880615148	274.6722308108	0.0	14.5143619662	0.0	674.5853863318	203.3291372686	321.1571859394	41.6513645053	4156.3881020832	197.8250628049	2013.4183575911	0.0	506.0667060765	37.9774185395
UDPACYLGLCNACDEACETYL-RXN: (expasy) UDP-3-O-acyl-N-acetylglucosamine deacetylase [3.5.1.108]	153.4377636052	67.6387412522	82.8261862192	17.7482053025	511.8754137912	85.8210890691	9.6166895661	10.2719674418	285.1455674222	52.345664984	0.0	45.9332929063	121.7596890011	111.0015232227	296.2943819821	596.0707561579	255.6033748043	0.0	9.5789838059	0.0	1151.3097839272	200.8414459866	339.7627300504	806.874186421	3910.294446831	201.278996607	1937.8282449595	0.0	496.5827491231	44.1409582825
UDPACYLGLCNACDEACETYL-RXN: (expasy) UDP-3-O-acyl-N-acetylglucosamine deacetylase [3.5.1.108]|g__Bacteroides.s__Bacteroides_dorei	86.7535601284	0.0	3.9962790861	3.2114981915	25.7496440002	2.3311879248	7.1895051001	0.7462686567	39.8350258762	3.2362459547	0.0	4.8290065029	3.9537113051	8.8428488711	102.4225532979	556.3190779115	24.2511205794	0.0	0.0	0.0	576.081957665	59.8913363638	35.083946995	745.0909601226	410.2217466232	33.5362097908	271.7884759064	0.0	82.7118246599	0.8090614887
UDPACYLGLCNACDEACETYL-RXN: (expasy) UDP-3-O-acyl-N-acetylglucosamine deacetylase [3.5.1.108]|g__Bacteroides.s__Bacteroides_vulgatus	66.6842034768	67.6387412522	78.8299071331	14.536707111	486.1257697911	83.4899011443	2.427184466	9.5256987851	245.310541546	49.1094190293	0.0	41.1042864034	117.805977696	102.1586743516	193.8718286842	39.7516782464	231.3522542248	0.0	9.5789838059	0.0	575.2278262622	140.9501096228	304.6787830554	61.7832262984	3500.0727002078	167.7427868162	1666.039769053	0.0	413.8709244632	43.3318967938
UDPGLCNACEPIM-RXN: (expasy) UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing) [5.1.3.14]	350.399896825	163.6011152969	127.98048348020001	11.6230208753	580.3932433561	70.599076082	27.8732332114	22.3489829736	337.120612382	93.8560699914	4.8449612403	58.1287332955	106.52772684179999	152.18468589510002	354.0067581432	1212.381387677	447.5275977472	0.0	24.1456935804	0.0	1056.8151158055	193.5996750541	347.41171447069996	1701.7656446071	2977.7236257806	406.8046704661	1441.6487716247	0.0	434.0448815261	69.0259370168
UDPGLCNACEPIM-RXN: (expasy) UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing) [5.1.3.14]|g__Bacteroides.s__Bacteroides_dorei	67.7528863981	3.1948881789	0.0	3.1948881789	18.8683564064	0.0	6.3621580299	0.9643201543	4.2431062083	0.0	0.0	0.0	0.0	1.0649627263	93.5744124144	428.1506399075	0.0	0.0	0.0	0.0	499.4133855114	54.6239953664	8.4689378671	656.0191649145	17.8747468204	22.105124961	6.1716630745	0.0	3.1948881789	0.0
UDPGLCNACEPIM-RXN: (expasy) UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing) [5.1.3.14]|g__Bacteroides.s__Bacteroides_vulgatus	282.64701042679997	160.40622711799998	127.98048348020001	8.4281326963	561.5248869497	70.599076082	21.5110751816	21.384662819299997	332.87750617380004	93.8560699914	4.8449612403	58.1287332955	106.52772684179999	151.1197231688	260.4323457288	784.2307477695	447.5275977472	0.0	24.1456935804	0.0	557.401730294	138.9756796877	338.9427766036	1045.7464796926001	2959.8488789602	384.6995455051	1435.4771085502	0.0	430.8499933472	69.0259370168
UDPGLUCEPIM-RXN: (expasy) UDP-glucose 4-epimerase [5.1.3.2]	334.01351588140005	99.71502699749999	172.1690091101	18.2736085448	1215.6567835751	149.3165148754	10.2836104362	9.0454511131	409.23017970499995	156.92897122029999	0.0	81.1596205116	234.2443461333	186.25644815729999	540.7872785384	721.3908899085999	688.1062793113	0.0	4.7214353163	0.0	2955.59366929	463.99582918650003	458.1769347237	1137.276762121	6512.2606733907	477.2564024054	3407.4128862886	0.0	721.686406989	70.3994596364
UDPGLUCEPIM-RXN: (expasy) UDP-glucose 4-epimerase [5.1.3.2]|g__Bacteroides.s__Bacteroides_dorei	21.4384520565	0.0	22.2652108789	1.8583638457	63.6595784821	31.7450771033	4.6763357571	0.0	0.0	21.4540501904	0.0	2.8328611898	20.56659839	15.0758829773	53.111668934	53.2398738242	80.9980737992	0.0	0.9442870633	0.0	266.5001308277	25.2205726122	13.1971569888	133.4268271561	1066.3072842115	53.3757158905	4.792576868199999	0.0	0.0	2.8328611898
UDPGLUCEPIM-RXN: (expasy) UDP-glucose 4-epimerase [5.1.3.2]|g__Bacteroides.s__Bacteroides_vulgatus	312.57506382500003	99.71502699749999	149.9037982312	16.415244699	1151.9972050931	117.57143777210001	5.6072746791	9.0454511131	409.23017970499995	135.4749210299	0.0	78.3267593218	213.67774774330002	171.1805651801	487.6756096044	668.1510160843999	607.1082055121999	0.0	3.7771482531	0.0	2689.0935384623	438.7752565742	444.97977773499997	1003.8499349649999	5445.9533891793	423.88068651490005	3402.6203094203997	0.0	721.686406989	67.5665984466
UDPKIN-RXN: (expasy) Nucleoside-diphosphate kinase [2.7.4.6]	182.91560601	69.4894020045	83.6032154812	15.873015873	499.7699460641	114.9894857967	19.0577292488	16.8580743809	288.9689866203	65.6104789066	0.0	40.8119705793	82.3713361718	109.9984258245	346.0116335887	614.9039185536	328.8814134924	0.0	22.2222222222	0.0	1240.5836062514	250.33932946139998	413.33356794689996	981.3160850573	4563.4713932735	224.02610868570002	2718.1965805024	0.0	543.9034762475	50.7936507937
UDPKIN-RXN: (expasy) Nucleoside-diphosphate kinase [2.7.4.6]|g__Bacteroides.s__Bacteroides_dorei	95.5764245133	0.0	0.0	0.0	0.0	2.5706940874	3.1746031746	0.0	0.0	0.0	0.0	3.1746031746	0.0	0.0	116.16548344769998	577.6710944106001	7.4290691887	0.0	0.0	0.0	529.1506532721	67.2743380033	18.247886638700002	923.5686817611	211.5941265683	21.2300825055	168.91520234549998	0.0	0.0	0.0
UDPKIN-RXN: (expasy) Nucleoside-diphosphate kinase [2.7.4.6]|g__Bacteroides.s__Bacteroides_vulgatus	87.3391814967	69.4894020045	83.6032154812	15.873015873	499.7699460641	112.4187917093	15.8831260742	16.8580743809	288.9689866203	65.6104789066	0.0	37.6373674047	82.3713361718	109.9984258245	229.846150141	37.2328241431	321.4523443037	0.0	22.2222222222	0.0	711.4329529793	183.064991458	395.0856813082	57.7474032962	4351.8772667052	202.7960261802	2549.2813781569	0.0	543.9034762475	50.7936507937
UDPMANNACADEHYDROG-RXN: (expasy) UDP-N-acetyl-D-mannosamine dehydrogenase [1.1.1.336]	127.8274183742	0.0	28.2305287786	0.0	183.6709898712	0.0	16.9614559399	17.5465129989	149.6072661632	58.2321113342	0.0	6.6287878788	18.6929987392	66.6924587453	0.0	808.7298372004	187.3784072031	0.0	9.2482321206	0.0	195.619955558	20.4461221862	31.0752235754	1133.23665561	69.8772616116	339.8335222676	0.0	0.0	214.8799229377	61.9705069909
UDPMANNACADEHYDROG-RXN: (expasy) UDP-N-acetyl-D-mannosamine dehydrogenase [1.1.1.336]|g__Bacteroides.s__Bacteroides_dorei	8.3352108463	0.0	0.0	0.0	0.9442870633	0.0	0.0	2.5989096124	0.0	0.0	0.0	0.0	2.8328611898	30.9357758837	0.0	30.7379123351	46.83695926	0.0	0.0	0.0	104.4650052953	5.5494967914	0.9442870633	78.5402560586	40.9906668517	105.5414123082	0.0	0.0	105.8405917442	2.8110833516
UDPMANNACADEHYDROG-RXN: (expasy) UDP-N-acetyl-D-mannosamine dehydrogenase [1.1.1.336]|g__Bacteroides.s__Bacteroides_vulgatus	119.4922075279	0.0	28.2305287786	0.0	182.7267028079	0.0	16.9614559399	14.9476033866	149.6072661632	58.2321113342	0.0	6.6287878788	15.8601375494	35.7566828617	0.0	777.9919248653	140.5414479431	0.0	9.2482321206	0.0	91.1549502627	14.8966253948	30.1309365121	1054.6963995514	28.8865947599	234.2921099594	0.0	0.0	109.0393311935	59.1594236393
UDPNACETYLGLUCOSAMACYLTRANS-RXN: (expasy) Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase [2.3.1.129]	291.1886514547	110.5538179209	191.540683715	24.168873198	1001.1983956317999	149.90447129799998	32.3266150506	9.4022621008	559.9575661603001	124.552513815	0.0	102.9061823413	158.42502583750002	244.1852609323	619.7899750178001	1148.1261755340001	531.5086061143	0.0	0.0	0.0	2242.5270196723	467.0521882325	639.1922286059	1579.1360204552002	7708.9695920986	405.59837973000003	3696.107574313	12.8559148141	987.8938206401999	74.9766968593
UDPNACETYLGLUCOSAMACYLTRANS-RXN: (expasy) Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase [2.3.1.129]|g__Bacteroides.s__Bacteroides_dorei	142.55049908630002	9.680440006000001	21.7464053229	1.6181229773	89.31209240550001	11.0757994975	22.6178771865	3.1448405346	61.54164025989999	17.414385095500002	0.0	16.0293824559	9.3775429429	19.3642979778	228.3960435617	996.7671208469999	65.03524193460001	0.0	0.0	0.0	1032.7046483333002	139.0386023121	90.8996315161	1390.3942238462	767.084290631	68.51455928	519.0948116186	12.8559148141	127.5895691904	16.134784596099998
UDPNACETYLGLUCOSAMACYLTRANS-RXN: (expasy) Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase [2.3.1.129]|g__Bacteroides.s__Bacteroides_vulgatus	148.6381523684	100.873377915	169.7942783922	22.5507502206	911.8863032263	138.8286718005	9.708737864100002	6.2574215662	498.4159259006	107.1381287195	0.0	86.8767998853	149.0474828945	224.8209629547	391.393931456	151.359054687	466.4733641797	0.0	0.0	0.0	1209.8223713389998	328.0135859206	548.2925970898	188.7417966092	6941.885301467601	337.0838204501	3177.0127626944004	0.0	860.3042514498	58.8419122632
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN: (expasy) UDP-N-acetylglucosamine 1-carboxyvinyltransferase [2.5.1.7]	154.6696292931	49.2034716647	109.1688239795	13.7632172279	546.149781276	85.3009255985	18.0967356639	0.0	235.6126690971	60.95445163	0.0	46.6422983324	119.6396008957	107.6164705436	297.3264521886	584.9075720272	284.1706907365	0.0	7.7460790576	0.0	1206.1217708137	247.656600742	344.5213308788	885.288231009	4197.162708644	206.0217781927	1989.4183396093	0.0	525.8913586131	39.6456513063
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN: (expasy) UDP-N-acetylglucosamine 1-carboxyvinyltransferase [2.5.1.7]|g__Bacteroides.s__Bacteroides_dorei	87.7692336729	1.7316017316	0.8658008658	0.8278145695	8.4507707366	4.1007834717	11.1915350087	0.0	7.4924321944	3.3784710937	0.0	6.050237188	0.0	1.7316017316	109.5832170944	539.6991061714	11.6531948682	0.0	0.8196721311	0.0	545.8418528881	50.4324265209	11.9439684137	832.2400605705	157.9576107157	23.0557130887	86.1311846448	0.0	18.7039185478	0.8658008658
UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN: (expasy) UDP-N-acetylglucosamine 1-carboxyvinyltransferase [2.5.1.7]|g__Bacteroides.s__Bacteroides_vulgatus	66.9003956202	47.4718699331	108.3030231137	12.9354026583	537.6990105394	81.2001421267	6.9052006552	0.0	228.1202369028	57.5759805363	0.0	40.5920611444	119.6396008957	105.884868812	187.7432350942	45.2084658558	272.5174958683	0.0	6.9264069264	0.0	660.2799179256	197.224174221	332.5773624651	53.0481704385	4039.2050979283	182.966065104	1903.2871549645	0.0	507.1874400654	38.7798504405
UDPNACETYLMURAMATEDEHYDROG-RXN: (expasy) UDP-N-acetylmuramate dehydrogenase [1.3.1.98]	180.5109727253	49.4193261483	107.1779291667	9.1888083736	506.2602587025	115.8448887208	14.9382869552	10.0750456467	271.2012081468	55.7917158498	6.9023569024	43.7523522991	119.6441839333	124.5236308025	304.2540453914	583.1035986062	263.168142779	0.0	12.5893707223	0.0	1220.9790432668	241.7269003295	349.4049456599	870.5369042309	4069.2109478328	204.4912721004	1916.3831292074	0.0	514.6665508499	47.0247099515
UDPNACETYLMURAMATEDEHYDROG-RXN: (expasy) UDP-N-acetylmuramate dehydrogenase [1.3.1.98]|g__Bacteroides.s__Bacteroides_dorei	83.9971748497	3.4396742074	11.2340218718	2.3148148148	47.9732366605	14.7444166973	5.787037037	2.1671016131	24.7859603213	9.0194640112	2.2727272727	6.9049424851	32.9845585938	11.5036231884	188.9434143997	493.0830232753	37.4425285449	0.0	3.4473176461	0.0	575.752725458	71.7813512677	41.154902301	724.4623823405	480.6834975146	33.113837457	223.2905872172	0.0	59.057984592	2.2431837375
UDPNACETYLMURAMATEDEHYDROG-RXN: (expasy) UDP-N-acetylmuramate dehydrogenase [1.3.1.98]|g__Bacteroides.s__Bacteroides_vulgatus	96.5137978756	45.9796519409	95.9439072949	6.8739935588	458.287022042	101.1004720235	9.1512499182	7.9079440336	246.4152478254	46.7722518386	4.6296296296	36.8474098139	86.6596253395	113.0200076141	115.3106309917	90.0205753309	225.725614234	0.0	9.1420530762	0.0	645.2263178087	169.9455490619	308.2500433589	146.0745218904	3588.5274503182	171.3774346435	1693.0925419902	0.0	455.6085662579	44.781526214
UDPREDUCT-RXN: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]	447.027042262	118.534006283	247.5068688621	19.491874072	1346.6903576078	199.9318712014	31.4491435436	0.0	618.9599739471	144.6015955315	0.0	113.0379466132	243.12036056739998	290.72111225140003	795.4409171171999	1393.2377915346	695.5212598289	0.0	25.4627016603	0.0	3031.8747126929	652.6538305027	830.2901774510001	2124.5868598622	10183.4214913492	549.4872073660999	4973.7591441931	0.0	1201.9859015237	101.51160142159999
UDPREDUCT-RXN: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]|g__Bacteroides.s__Bacteroides_dorei	231.86833377250002	4.0525999044	10.4562120085	1.1111111111	76.0334522784	5.704220917600001	21.2736481356	0.0	47.681320856	11.409470449499999	0.0	6.3901430171	12.303673031299999	22.6584087066	286.2484679276	1220.6461560989	42.938019690000004	0.0	1.2658227848	0.0	1407.7568511576	166.2174378255	87.0781070955	1829.6149886017001	793.8446767790001	91.5376157227	267.0881323233	0.0	89.5701410486	3.2097211676
UDPREDUCT-RXN: (expasy) Ribonucleoside-diphosphate reductase [1.17.4.1]|g__Bacteroides.s__Bacteroides_vulgatus	215.1587084894	114.48140637860001	237.0506568536	18.3807629609	1270.6569053295002	194.22765028380002	10.175495408	0.0	571.2786530913	133.19212508200002	0.0	106.6478035961	230.81668753609998	268.0627035447	509.19244918950005	172.59163543559998	652.5832401389	0.0	24.196878875499998	0.0	1624.1178615351	486.4363926773	743.2120703554999	294.9718712605	9389.576814570299	457.9495916433	4706.6710118698	0.0	1112.4157604751001	98.301880254
UGD-RXN: (expasy) UDP-glucose 6-dehydrogenase [1.1.1.22]	195.7427419841	87.3856106195	169.7708308094	27.375111191400002	1307.2147195932998	175.0051828751	14.8798018426	8.4222442862	317.4377292203	92.26150798430001	5.1546391753	64.9515594529	102.1759106374	253.5726647166	424.9442841792	1442.751503339	319.4280647256	0.0	19.2984661805	0.0	1942.5278276472	271.9728535051	589.8964734417	2075.7173732228	6230.463430719599	235.85464603190002	3386.2848970852	0.0	519.4120051511	122.23730217100001
UGD-RXN: (expasy) UDP-glucose 6-dehydrogenase [1.1.1.22]|g__Bacteroides.s__Bacteroides_dorei	76.5653788752	11.0918183301	20.1467832084	8.027811634099999	306.4550919431	47.845448876599995	10.5464966133	0.0	76.4207462844	9.2515906854	1.7182130584	14.1526797402	11.9797920242	33.3405503552	151.93787095689999	840.2088588542999	24.1135523979	0.0	1.7182130584	0.0	1272.3357733781002	98.1758385704	58.0254019405	1182.1681344412	483.8434448025	52.6904255879	1392.358978914	0.0	92.5166054266	40.979323145600006
UGD-RXN: (expasy) UDP-glucose 6-dehydrogenase [1.1.1.22]|g__Bacteroides.s__Bacteroides_vulgatus	119.17736310890001	76.2937922894	149.62404760099997	19.347299557299998	1000.7596276502	127.1597339985	4.3333052293000005	8.4222442862	241.0169829359	83.009917299	3.4364261168	50.798879712499996	90.19611861320001	220.2321143614	273.0064132224	602.5426444847	295.31451232769996	0.0	17.5802531221	0.0	670.1920542691	173.79701493480002	531.8710715012	893.5492387816	5746.619985917199	183.16422044400002	1993.9259181712	0.0	426.89539972450007	81.25797902539999
UNDECAPRENYL-DIPHOSPHATASE-RXN: (expasy) Undecaprenyl-diphosphate phosphatase [3.6.1.27]	189.8877240464	67.0538999678	110.2581028111	10.4986508172	570.3171350049	123.6522514715	12.1841840851	10.2098675024	320.4656664624	77.3396971667	0.0	48.6690183869	144.1245662748	147.193373237	374.7781254964	686.1180058619	405.2321184445	0.0	18.2292995868	0.0	1326.7075665253	318.0022318304	446.1912201927	1109.7628430397	5197.1394426882	243.4059126945	2355.9240231619	9.1384052172	580.5879601019	45.3866936504
UNDECAPRENYL-DIPHOSPHATASE-RXN: (expasy) Undecaprenyl-diphosphate phosphatase [3.6.1.27]|g__Bacteroides.s__Bacteroides_dorei	101.9591892899	26.0011098251	42.4239916965	1.5360983103	229.3198324019	56.023557863	7.6413992292	4.3485544891	163.448316197	22.6047167502	0.0	15.1131835324	68.9794077377	51.6628582704	252.3230433288	600.6285779665	200.7233675802	0.0	7.6804915515	0.0	912.567241177	174.8790574995	199.0784138103	965.6570077196	2154.4390001391	100.8385025186	1193.808321242	9.1384052172	294.2470263017	17.9679134046
UNDECAPRENYL-DIPHOSPHATASE-RXN: (expasy) Undecaprenyl-diphosphate phosphatase [3.6.1.27]|g__Bacteroides.s__Bacteroides_vulgatus	87.9285347566	41.0527901427	67.8341111147	8.9625525069	340.9973026031	67.6286936085	4.5427848559	5.8613130133	157.0173502654	54.7349804166	0.0	33.5558348545	75.1451585371	95.5305149666	122.4550821676	85.4894278954	204.5087508643	0.0	10.5488080353	0.0	414.1403253483	143.1231743309	247.1128063824	144.1058353201	3042.7004425491	142.5674101759	1162.1157019199	0.0	286.3409338002	27.4187802458
URIDINEKIN-RXN: (expasy) Uridine/cytidine kinase [2.7.1.48]	153.2425557519	57.8832840245	90.5095754806	21.5991635483	492.2472604422	112.7960840241	12.5223291359	0.0	242.8738523059	46.5638074803	0.0	43.171733238	101.7274612565	117.9780929821	279.4881604943	516.9442035521	277.0217571457	0.0	15.1515151515	0.0	1146.2015986413	276.6432315867	296.4458574732	887.3259743807	3849.4752664958	217.0116096453	1969.9877804624	8.4189838791	523.4292781261	35.5385929206
URIDINEKIN-RXN: (expasy) Uridine/cytidine kinase [2.7.1.48]|g__Bacteroides.s__Bacteroides_dorei	87.8617801815	0.0	0.0	0.0	3.8877313766	0.0	4.0251927813	0.0	16.6262193751	0.0	0.0	0.0	0.0	0.0	96.7388297459	470.2898917021	1.8587360595	0.0	0.0	0.0	467.7597742665	57.3179895081	10.4062604063	834.2020549858	151.5689685227	19.2129353704	104.3369739827	6.2544817146	20.6265335638	0.0
URIDINEKIN-RXN: (expasy) Uridine/cytidine kinase [2.7.1.48]|g__Bacteroides.s__Bacteroides_vulgatus	65.3807755704	57.8832840245	90.5095754806	21.5991635483	488.3595290656	112.7960840241	8.4971363546	0.0	226.2476329309	46.5638074803	0.0	43.171733238	101.7274612565	117.9780929821	182.7493307484	46.65431185	275.1630210862	0.0	15.1515151515	0.0	678.4418243748	219.3252420785	286.0395970669	53.1239193949	3697.9062979731	197.7986742749	1865.6508064797	2.1645021645	502.8027445623	35.5385929206
